sigma_mhz,adam_fidelity_raw,adam_fidelity_ewma,adam_variance_raw,adam_variance_ewma,nominal_fidelity_raw,nominal_fidelity_ewma,nominal_variance_raw,nominal_variance_ewma,noise_fidelity_raw,noise_fidelity_ewma,noise_variance_raw,noise_variance_ewma
0.192,0.9850110692623733,0.985061525727,4.29061032236988e-06,4.260132912162435e-06,0.9939789257053264,0.9942787188685855,2.920838124280435e-06,2.7638558959794074e-06,0.9979577619275272,0.998229137238876,8.759480139762653e-07,4.958116584028281e-07
0.193,0.9849546047279928,0.9850572328423449,4.45316482109736e-06,4.2654015347575445e-06,0.993699193504908,0.9942554508897596,4.429038431204296e-06,2.809305471536507e-06,0.9980007145424902,0.9982199660536337,9.533117835287964e-07,5.08298689742901e-07
0.194,0.9846660144154068,0.985041540061497,6.145625242598429e-06,4.316587234240653e-06,0.9937364767810966,0.9942346334987774,5.220454642031259e-06,2.8749446592221108e-06,0.9979312734630874,0.998208385848705,9.291159632711048e-07,5.197546810753634e-07
0.195,0.985494781887934,0.9850597044694205,5.0156115347763375e-06,4.335568851750326e-06,0.9942589879332744,0.9942356095425958,3.012315524096453e-06,2.878674888932322e-06,0.9980753754850784,0.9982030552407116,7.858371982199106e-07,5.269800043761102e-07
0.196,0.9844335218449514,0.9850346307632117,7.437459610036437e-06,4.4195920199058255e-06,0.99375992060302,0.9942165619289258,3.817883348240012e-06,2.9041159107022443e-06,0.9979205507765035,0.9981917431511367,8.128845389197958e-07,5.34724508181801e-07
0.197,0.9846939802541842,0.985021001644418,8.428801172001645e-06,4.527932756149318e-06,0.9940633847418744,0.9942104334482,4.942120013344644e-06,2.959188833209196e-06,0.9980490565007106,0.998186034387294,7.446937625064482e-07,5.403985009167866e-07
0.198,0.9847923419029768,0.9850118604276816,6.649032051678451e-06,4.585117824155927e-06,0.9937901187239891,0.9941936303679234,3.669423556779073e-06,2.9783368387050282e-06,0.9978140067858317,0.9981711616995379,1.0753474733762974e-06,5.548207834731207e-07
0.199,0.9847727709634108,0.9850023095328115,7.320381433821855e-06,4.658693903163419e-06,0.9937381207692408,0.9941754341487694,5.130021477898777e-06,3.0362151793713832e-06,0.9980805614988876,0.9981675424978543,6.258448023513555e-07,5.567312643518003e-07
0.2,0.9848940139716282,0.9849979866166376,5.7433427130249485e-06,4.687805689220634e-06,0.9937648160645168,0.9941590431948065,3.858299811091604e-06,3.058279788396878e-06,0.9981341757044776,0.9981662105702187,6.201386047249736e-07,5.584331063771803e-07
0.201,0.9850408587809778,0.9849996967767283,5.896578033549003e-06,4.720179375578763e-06,0.9941016909176658,0.9941567554265778,4.278313850594616e-06,3.090955089301258e-06,0.997967135074358,0.9981582694976534,8.401988091580027e-07,5.659794359495797e-07
0.202,0.9853196981664224,0.9850124529549271,6.158267679730793e-06,4.758614302848921e-06,0.9940901373169346,0.9941540998366171,2.917408485905356e-06,3.0863168128753624e-06,0.9978070094696624,0.9981442672599898,9.239399592378162e-07,5.755464330793448e-07
0.203,0.9852234413458044,0.9850208581208242,8.108213654355668e-06,4.847955231526337e-06,0.9939519926171984,0.994146048470847,5.247425703323369e-06,3.143958176807079e-06,0.9979484376880434,0.9981364659774979,7.049421342779249e-07,5.789976912445181e-07
0.204,0.9848198866277053,0.9850128569711322,5.271433763947917e-06,4.859227974717343e-06,0.9939361366141682,0.994137691384171,3.848304747387076e-06,3.162707457820714e-06,0.9979186706918828,0.9981277950329009,9.27045009663243e-07,5.882625010010294e-07
0.205,0.9849445297679048,0.9850101383259794,6.576112750797585e-06,4.904842465719753e-06,0.993685120643274,0.9941196842187531,3.8872161405434906e-06,3.1819563295269897e-06,0.998056820960251,0.9981249710724655,9.098467711247228e-07,5.968064073833575e-07
0.206,0.9850377670257118,0.985011237004355,4.391246076659622e-06,4.891222709982834e-06,0.9938836465526076,0.9941102979833472,5.000569532025986e-06,3.230183046313878e-06,0.9978426694870208,0.9981137451135763,9.971820593068968e-07,6.074237300483143e-07
